"K_1"	0.43167359898275	0.0036969160768453	0.0187201259306922	0.00564256059074057	0.23412940068021	0.000663549039433772	0.0905672626160493	0.21490658608328
"K_2"	0.274744603814602	0.0554600803460609	0.297541146143169	0.154554167492894	0.00224183136140304	0.000229507715131352	0.0807995681582832	0.134429094968456
"K_3"	0.188603308364544	0.000405742821473159	0.000132646691635456	4.05742821473159e-05	0.463718789013733	0.000880149812734082	0.294207240948814	0.0520115480649189
"K_4"	0.157480583930436	0.000858078232686769	0.00247722266856865	0.00145927954221253	0.334921051337126	0.000340225286527079	0.170564910612296	0.331898648390147
"K_5"	0.405946704527735	0.00503792945913932	0.0339015229231809	0.0102815780186953	0.185786232686905	0.000570104528282273	0.255655223541706	0.102820704314356
"K_6"	0.538035294275768	0.0157824281278981	0.00367565823958711	0.00361867129013615	0.0539131486633603	0.000108866577960566	0.101670093947825	0.283195838877465
"K_7"	0.17182603229717	0.000113743508388584	0.00220752203780475	9.57840070640705e-05	0.22706047862071	0.000121226633940464	0.430231827229597	0.168343385665325
"K_8"	0.77954382954383	0.0371246246246246	0.00541970541970542	0.0167757042757043	0.102908265408265	0.000722150722150722	0.0270949520949521	0.0304107679107679
"K_9"	0.606594661700807	0.201047796399752	0.0102333954065798	0.0402333954065798	0.0142557417752948	0.0142495344506518	0.0220546244568591	0.0913308504034761
"K_10"	0.665071178943713	0.00377312560856865	0.000465154019761026	0.000326456979386034	0.142512624261226	0.00119071880920571	0.127004030705826	0.0596567106723127
"K_11"	0.664186130075458	0.0011397772188286	2.51527128997485e-06	1.36543298598635e-05	0.159570607258354	0.00129284944304707	0.0636737333812433	0.110120733021919
"K_12"	0.47755942105962	8.46175676484908e-06	0.000781085239832223	2.73379833941278e-05	0.304394125197549	3.90542619916111e-06	0.209877603942918	0.00734805939372164
"K_13"	0.198491984338061	0	4.61731678486998e-06	0	0.455887078900709	0	0.305321919326241	0.0402944001182033
"K_14"	0.361458441558442	0.0370347402597403	0.000753571428571429	0.0451327922077922	0.0242863636363636	0.00116753246753247	0.19835	0.331816558441558
"K_15"	0.542354060913706	0.0729878736604625	0.135893965031021	0.0993965031020869	0.00709461364918218	0.00223491257755217	0.0518887478849408	0.0881493231810491
"K_16"	0.16163	0.018336	0.050119	0.148242	0.012335	0.000583	0.241617	0.367138
"K_17"	0.351851217906517	0.00360105332455563	0.000886109282422647	0.000312047399605003	0.224341013824885	0.00286899275839368	0.0648439763001975	0.351295589203423
"K_18"	0.219781094527363	0.00455721393034826	0.00334328358208955	0.00354228855721393	0.264238805970149	0.00481592039800995	0.0917611940298508	0.407960199004975
"K_19"	0.756154861944778	0.0209543817527011	0.0142773109243697	0.0255342136854742	0.0664237695078031	0.00256902761104442	0.0562196878751501	0.0578667466986795
"K_20"	0.723882426988922	0.0126986404833837	0.000850201409869084	0.00266893252769386	0.058511329305136	0.000511077542799597	0.070936807653575	0.12994058408862
"C_1"	0.79343480008037	3.31525015069319e-05	1.70785613823589e-05	3.51617440225035e-06	0.0609604179224432	4.01848503114326e-06	0.0471654611211573	0.0983815551537071
"C_2"	0.653392101551481	0	0	0	0.0826410437235543	3.52609308885755e-06	0.183309238363893	0.0806540902679831
"C_3"	0.875858191287879	0	0	0	0.0302813289141414	9.86426767676768e-06	0.0327197758838384	0.0611308396464646
"C_4"	0.797070539871944	2.72846332945285e-06	3.63795110593714e-05	5.4569266589057e-06	0.0790645008731083	0	0.0650693029685681	0.0587510913853318
"C_5"	0.709027777777778	0	4.19061302681992e-05	0	0.0649694683908046	4.78927203065134e-05	0.07876406848659	0.147148886494253
"C_6"	0.924680152143845	0	2.59336099585062e-06	0	0.0341511065006916	0	0.018484612724758	0.0226815352697095
"C_7"	0.259906919564454	1.40498770635757e-05	0.000468036529680365	0.000152792413066386	0.0354592553565156	5.26870389884088e-06	0.108010186160871	0.59598349139445
"C_8"	0.805179148311307	0	0	0	0.0926005873715125	0	0.0735851688693098	0.0286350954478708
"C_9"	0.952456284153005	0.000148451730418944	0	1.82149362477231e-06	0.0141976320582878	0.000268670309653916	0.0101265938069217	0.0228005464480874
"C_10"	0.851660112359551	8.42696629213483e-06	0	1.87265917602996e-06	0.0488323970037453	9.08239700374532e-05	0.0278810861423221	0.0715252808988764
"C_11"	0.755672625641325	9.10972481343284e-07	2.73291744402985e-06	1.21462997512438e-06	0.10081003673041	2.42925995024876e-06	0.061000539295709	0.0825095105527052
"C_12"	0.871917438271605	0.00408564814814815	0.000275848765432099	0.00374614197530864	0.0223181905864198	0.000262827932098765	0.010282600308642	0.0871113040123457
"C_13"	0.817275747508306	0	0	0	0.0777566840689764	9.88767600063281e-05	0.0404405948425882	0.0644280968201234
"C_14"	0.776527777777778	4.43734469293575e-07	8.87468938587149e-07	0	0.159291356052538	8.87468938587149e-07	0.0395327476038339	0.0246458998935037
"C_15"	0.9180835279054	3.76591097386458e-07	4.14250207125104e-06	1.12977329215937e-06	0.0665771635158545	9.7913685320479e-06	0.0134443021766965	0.00187956616705581
"C_16"	0.904407507308187	0	0.000204770445269803	6.11957652530445e-05	0.0200875099443119	0	0.0320583431011189	0.0431806734358598
"C_17"	0.792738373221501	5.20956307730571e-05	0.0001352805895881	4.36931096806286e-05	0.0748546994040092	2.43673111680429e-05	0.0763066550487808	0.0558448356844988
"C_18"	0.738453808021631	0	0	0	0.125436683190626	0	0.0741607330629413	0.061948775724801
"C_19"	0.665669869087838	0.00253774282094595	1.31967905405405e-06	0.00128008868243243	0.183478937922297	9.89759290540541e-05	0.0536739864864865	0.0932590793918919
"C_20"	0.922199940582293	0	0.000263666072489602	7.42721330956625e-07	0.0439156268568033	0	0.0295157456922163	0.00410427807486631
"V_1"	0.17546503372382	0.0044266950656727	0.041863684771033	0.267362442314519	0.0312655307064253	1.7749378771743e-06	0.131647142350018	0.347967696130635
"V_2"	0.023901895206243	0.0172196209587514	0.00446488294314381	0.102752508361204	0.00208695652173913	0	0.0183734671125975	0.831200668896321
"V_3"	0.11781746031746	0.00301587301587302	0.00158730158730159	0.000456349206349206	0.105595238095238	0.000753968253968254	0.514107142857143	0.256666666666667
"V_4"	0.189392487046632	5.18134715025907e-06	0.0234689119170984	0	0.423681347150259	6.73575129533679e-05	0.354310880829016	0.00907383419689119
"V_5"	0.399540570461058	0.0095327559260224	0.00613571242511071	0.00882098202656942	0.132474928366762	0.000431753060692889	0.361305027350873	0.0817582703829122
"V_6"	0.0927517361111111	0.0115755208333333	0.0248524305555556	0.594874131944444	0.00332609953703704	7.08912037037037e-05	0.032857349537037	0.239691840277778
"V_7"	0.0510224887556222	0.0207061469265367	0.00413493253373313	0.078376311844078	0.067743628185907	0.00170914542728636	0.263886056971514	0.512421289355322
"V_8"	0.432920008942544	0.123853878828527	0.0183869438855354	0.00581014978761458	0.0457879722781131	4.29242119382964e-05	0.259775184439973	0.113422937625755
"V_9"	0.464154964894684	0.171977042237825	0.000748077566031428	0.12629276719046	0.000874846762509751	7.10464727515881e-05	0.0148110999665664	0.221070154909172
