"K_1"	0.220169018292122	0.00373042865459448	4.78751110702577e-06	0	0.0365938198976622	0.0116690795722646	0.000616631430584919	0	9.57502221405154e-07	0.000218310506480375	5.26626221772835e-05	0	0	0	0	0	0.04421745258449	0.000627163955020376	0	0	0.0558683396145479	0.0587982964120477	0.00307453963293195	9.57502221405154e-07	0.000852176977050587	0.017646765940497	0.00523466464442197	0.000333210773048993	0	1.91500444281031e-06	2.20225510923185e-05	0	0.0331707494561387	0.000766001777124123	0	0	0.0284291984557404	0.0285546312467445	0.000448111039617612	9.57502221405154e-07	0.00378213377455036	0.0225300272696633	0.0270331602169317	0.00160285871863223	2.87250666421546e-06	0.000231715537580047	0.00202320219382909	0.00173978153629316	0.0294862809081717	0.000118730275454239	0	0	0.0870120568679719	0.0265917516928639	0.000214480497594754	0	0.0112286285504182	0.0395984618684315	0.0509774182676104	0.000894307074792413	0.00113081012347949	0.0120626129852621	0.0604365827128719	0.0701992753623188
"K_2"	0.00109980097090944	0.00113285008188835	9.18030860525407e-06	0	0.00970175013403251	0.154390757999721	0.0108860099441103	0	0.000506753035010025	0.0258903063285375	0.00347015665278604	0	0	0	0	0	9.18030860525407e-06	2.38688023736606e-05	0	0	0.00199029090561908	0.106396104611453	0.0445410212909717	2.38688023736606e-05	0.0041770404153906	0.26665124374821	0.147650575421743	0.00311946886406533	1.65245554894573e-05	0.000299278060531283	0.000308458369136537	5.50818516315244e-06	7.34424688420326e-06	1.83606172105081e-06	0	0	5.14097281894228e-05	0.00178648805458244	0.000211147097920844	1.83606172105081e-06	0.00274307621124992	0.0657714029714823	0.0914615785724253	0.00436799083437989	0.00116406313114622	0.00939879995005912	0.012935054824803	0.00550267697798929	0	0	0	0	1.46884937684065e-05	0.000380064776257519	1.65245554894573e-05	0	1.46884937684065e-05	0.000446162998215348	0.000565507010083651	7.34424688420326e-05	0.000350687788720706	0.000910686613641204	0.00318923920946527	0.016333605070468
"K_3"	0.0431460674157303	0.00268102372034956	6.55430711610487e-05	6.24219725343321e-06	0.00677122347066167	8.58302122347066e-05	1.40449438202247e-05	1.5605493133583e-06	0	0	0	0	0	0	0	0	0.048832709113608	0.000969101123595506	1.5605493133583e-05	0	0.0742977528089888	0.0118196004993758	0.000298064918851436	4.68164794007491e-06	1.71660424469413e-05	0.000115480649188514	3.90137328339576e-05	1.5605493133583e-06	0	0	0	0	0.00426186017478152	4.68164794007491e-06	0	0	0.41355024968789	0.0309051186017478	0.000875468164794007	3.1210986267166e-06	0.0268461298377029	0.0313077403245943	0.0188014981273408	0.000121722846441948	0	3.1210986267166e-06	2.49687890137328e-05	2.65293383270911e-05	0.000198189762796504	0	0	0	0.0144366416978777	0.000362047440699126	1.5605493133583e-06	0	0.10668695380774	0.103152309612984	0.0159550561797753	0.000284019975031211	0.000202871410736579	0.0260081148564295	0.0144241573033708	0.00237359550561798
"K_4"	0.0703569496138648	0.00274639689124268	0	0	0.00204408445238759	0.00244852896970492	1.63963993507026e-05	0	0	0	0	0	0	0	0	0	0.0300313717774243	0.000524684779222483	0	0	0.0142648674351112	0.0350637000114775	0.000841681833336066	0	0	0.00247722266856865	0.00145927954221253	0	0	0	0	0	0.0198259795482245	1.5030032738144e-05	0	0	0.0995042821929638	0.0890474785070532	0.000332027086851727	0	0.000532882978897834	0.0406862986221559	0.0653997715435024	0.000670886006766247	0	0	0.000869009165587237	0.000457732815207114	0.000532882978897834	0	0	0	0.072461154197205	0.0535342438800439	8.19819967535129e-06	0	0.000666786906928572	0.128241704788295	0.156689457661764	0.00111222242262266	0	0.000437237316018736	0.0494938978067083	0.0572056709679888
"K_5"	0.0967508966015314	0.0026562931716031	0.00135687066232249	0.000184928340268146	0.0282683211734743	0.00634555884742591	0.00208947139492322	0.000965128971103579	0.0036608151619354	0.0159114970167995	0.00148653935061702	0.00031514415382974	0	8.20687900598281e-05	0.00013678131676638	6.56550320478625e-06	0.247890421751512	0.000176721461262163	3.82987686945865e-06	0	0.0210003091257759	0.00285818239515028	0.000337576289779426	0.00010012392387299	0.00175080085460967	0.011106095796163	0.00363838302598571	0.000630835432926546	4.92412740358969e-06	0.0013853211762099	0.00368598292422042	0.000381346311144668	0.0222335294777416	0.00180387200551502	0	0	0.119277138097153	0.0157900352075109	0.000236905240639371	1.64137580119656e-06	0.00568627290061196	0.00877315365739563	0.00896519462613563	0.000316238404363871	5.90895288430763e-05	0.00130981788935486	0.0026278426577157	0.00126933061959201	0.00432721373722121	0.00288389728270236	1.53195074778346e-05	0	0.0173477008428465	0.00212284603621422	0.000316238404363871	0	0.0870908528862226	0.0550774592596848	0.0133542335185352	0.000611138923312187	0.0130232227319606	0.0846353546876325	0.0419158138351566	0.033760911729545
"K_6"	0.241815518191471	0.0103743128637286	0.00058519145733371	1.07522546133892e-06	0.00629329462521673	0.0143787212881201	0.0130575380024999	0.00024031289060925	2.68806365334731e-07	7.52657822937247e-06	0.000130908699918014	0.000167197559238203	0	0	0	0	0.0908140800774162	0.000351598725857828	2.15045092267785e-06	2.68806365334731e-07	0.0795129228660135	0.0944948456379447	0.00187949410642044	1.63971882854186e-05	1.63971882854186e-05	0.00365146566670699	0.00296251495235407	0.000355362014972515	0	0	0	2.68806365334731e-06	0.00126177707888123	5.91374003736408e-06	8.06419096004193e-07	0	0.0225291990914345	0.0293947824684489	0.000106178514307219	5.37612730669462e-07	0.00495625176404177	0.0643366530919452	0.0964229936964907	0.000634114215824631	1.61283819200839e-06	2.12357028614438e-05	0.00489577033184146	0.00106581723855221	7.25777186403774e-06	0	0	0	0.000552665887128207	0.000161552625566173	1.34403182667366e-06	0	0.00231200354824402	0.0267642433772832	0.0203013319355402	0.000219614800478475	8.6018036907114e-06	0.00326949182156633	0.0595387282770856	0.100117468381651
"K_7"	0.0346902734334077	1.4966251103761e-05	0	0	0.00125716509271593	3.44223775386503e-05	0	0	0	0	0	0	0	0	0	0	0.0541493931185177	6.73481299669246e-05	0	0	0.0631096876543395	0.0185027762395797	0.000113743508388584	0	0.000130206384602721	0.00207731565320203	9.57840070640705e-05	0	0	0	0	0	0.00209228190430579	5.98650044150441e-06	0	0	0.186009548468204	0.0330305161860006	0.000121226633940464	0	0.0434066180762381	0.121346363949294	0.0624466827304428	0.000324767648951614	0	0.000478920035320353	0.00613316970232127	0.000281365520750707	0	0	0	0	0.00351108250894233	0.0024110630528159	0	0	0.0535926485774578	0.156461678914049	0.016681383480252	0.000196057889459269	0.0116018378556355	0.0433437598216023	0.0680889593965608	0.0141909992965862
"K_8"	0.110113685113685	0.0503932503932504	0.000550550550550551	0	0.0171653796653797	0.108095595595596	0.00728228228228228	1.60875160875161e-05	1.78750178750179e-06	8.93750893750894e-06	3.03875303875304e-05	3.57500357500357e-06	0	0	0	0	0.0338981838981839	0.00526419276419276	8.93750893750894e-06	0	0.116495066495066	0.338118475618476	0.0292453167453167	2.14500214500214e-05	8.22250822250822e-05	0.00532675532675533	0.0163502788502789	0.000391462891462891	0	0	0	0	0.000818675818675819	1.07250107250107e-05	0	0	0.0384956384956385	0.0632489632489632	0.000722150722150722	0	0.00095988845988846	0.0248033748033748	0.0223312598312598	0.00224152724152724	0	1.78750178750179e-06	0.000518375518375518	0.00222365222365222	0	0	0	0	0.000232375232375232	0.000101887601887602	0	0	0.000198412698412698	0.00111361361361361	0.000561275561275561	6.25625625625626e-05	0	1.78750178750179e-05	0.000291362791362791	0.00218075218075218
"K_9"	0.107625077591558	0.113317194289261	0.00456859093730602	2.23463687150838e-05	0.0077951582867784	0.166702669149597	0.0661589075108628	0.00533705772811918	0.000260707635009311	0.00208566108007449	0.005764121663563	0.00133457479826195	0	0	6.20732464307883e-06	3.7243947858473e-06	0.0164220980757294	0.0354376163873371	0.00545623836126629	8.31781502172564e-05	0.00547113594040968	0.153823711980137	0.109724394785847	0.00969708255741775	0.00112973308504035	0.00669894475481068	0.0276486654252017	0.00508379888268156	1.24146492861577e-06	5.71073867163253e-05	0.000220980757293606	0.000171322160148976	0.000301675977653631	0.000465549348230912	0.000900062073246431	2.48292985723153e-05	0.00203103662321539	0.00893854748603352	0.0118634388578523	0.000855369335816263	0.00145251396648045	0.0082830540037244	0.0224643078833023	0.00383860955927995	6.82805710738672e-05	0.000204841713221602	0.00109124767225326	0.00201738050900062	0.000148975791433892	1.11731843575419e-05	1.48975791433892e-05	1.24146492861577e-06	0.00163500931098696	0.000723774053382992	0.000525139664804469	6.45561762880199e-05	0.00261824953445065	0.00563252638112973	0.0118597144630664	0.00187957790192427	0.0015828677839851	0.0022122905027933	0.0133705772811918	0.0348094351334575
"K_10"	0.00155397296256878	0.000141527592219379	0	0	4.81193813545889e-05	3.3966622132651e-05	3.77406912585011e-06	0	0	0	0	0	0	0	0	0	0.00743869024705057	0.000579319610817992	0	0	0.160633817168995	0.494641765358574	0.00373255436546576	3.67971739770386e-05	0	0.000465154019761026	0.000291546839971921	3.49101394141135e-05	0	0	0	0	2.92490357253383e-05	7.54813825170022e-06	0	0	0.00587339507710423	0.100277960191119	0.00100484590475759	8.49165553316274e-06	0.00035476249782991	0.0436159733701682	0.0112788055826031	0.000810481344776311	0	2.07573801921756e-05	5.00064159175139e-05	2.35879320365632e-05	0	0	0	0	0.00519406263445121	0.0311304091845746	0.000177381248914955	0	0.000551014092374116	0.0605502215378577	0.0197959360823653	0.000267958907935358	3.49101394141135e-05	0.0218763916879902	0.0166653457424726	0.010764588664206
